lot_area,neighborhood,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod/add,bsmt_unf_sf,heating,central_air,1st_flr_sf,2nd_flr_sf,total_sqr_ft,bedrooms,kitchen_qual,total_rooms,garage_type,car_garage,garage_area,wood_deck_sf,open_porch_sf,enclosed_porch,screen_porch,mo_sold,yr_sold,total_bathrooms,remodeled_y/n,total_bsmtfin_sf,finbsmt/gr_liv_area,avg_cs_index_value
10896,SWISU,2fmCon,Finished 2 1/2 Story,6,7,1914,1995,1184,GasA,Y,1440,1440,3395,8,Fa,14,0,0,0,0,110,0,0,11,2007,2,Y,256,3651,179.94
11250,CollgCr,1Fam,Two Story,7,5,2001,2002,434,GasA,Y,920,866,1786,3,Gd,6,Attchd,2,608,0,42,0,0,9,2008,4,Y,486,2272,164.06
11339,NWAmes,1Fam,Two Story,7,5,1979,1979,22,GasA,Y,1085,845,1930,4,Gd,9,Attchd,2,481,192,72,0,0,3,2007,4,N,758,2688,179.94
17871,NWAmes,1Fam,Split Level Style,6,5,1967,1976,1152,GasA,Y,1724,0,1724,3,TA,7,Attchd,2,480,0,0,0,0,6,2009,3,Y,528,2252,148.55
13000,NAmes,1Fam,Two Story,6,6,1968,1968,448,GasA,Y,1182,960,2142,4,Gd,8,Attchd,1,509,0,72,0,252,6,2009,3,N,448,2590,148.55
14226,NridgHt,1Fam,Single Story,8,5,2006,2006,1935,GasA,Y,1973,0,1973,3,Gd,9,Attchd,3,895,315,45,0,0,7,2007,2,N,0,1973,179.94
11175,CollgCr,1Fam,Single Story,7,5,2007,2007,1316,GasA,Y,1316,0,1316,3,Gd,6,Attchd,2,440,0,20,0,0,10,2007,2,N,0,1316,179.94
10440,OldTown,1Fam,Two Story,5,8,1904,2002,650,GasA,Y,958,581,1539,3,Gd,8,Detchd,2,686,70,78,68,0,8,2008,2,Y,0,1539,164.06
2368,BrDale,TwnhsE,Two Story,5,6,1970,1970,0,GasA,Y,765,600,1365,3,TA,7,Attchd,2,440,0,36,0,0,5,2009,2,N,765,2130,148.55
8777,Edwards,Duplex,Finished 1 1/2 Story,5,7,1900,2003,188,GasA,Y,1272,928,2200,4,TA,9,0,0,0,0,70,0,0,5,2008,6,Y,1084,3284,164.06
4054,Timber,TwnhsE,Single Story,7,6,1987,1987,552,GasA,Y,1501,0,1501,2,Gd,5,Attchd,2,512,240,0,0,0,10,2007,3,N,949,2450,179.94
7100,NAmes,1Fam,Single Story,5,7,1957,1957,108,GasA,Y,816,0,816,2,TA,5,Detchd,1,308,0,0,0,0,4,2006,2,N,708,1524,183.48
8978,Sawyer,1Fam,Single Story,5,5,1968,1968,948,GasA,Y,948,0,948,3,TA,6,Attchd,1,300,147,0,0,0,5,2007,1,N,0,948,179.94
13704,CollgCr,1Fam,Single Story,7,5,2001,2002,1541,GasA,Y,1541,0,1541,3,Gd,6,Attchd,3,843,468,81,0,0,1,2006,2,Y,0,1541,183.48
5381,NridgHt,Twnhs,Single Story,6,5,2005,2005,406,GasA,Y,1306,0,1306,1,Gd,5,Attchd,2,624,170,63,0,0,8,2009,3,N,900,2206,148.55
6600,Mitchel,1Fam,Single Story,5,8,1982,2003,0,GasA,Y,816,0,816,2,TA,4,Detchd,2,816,0,0,0,0,6,2008,2,Y,816,1632,164.06
13300,NAmes,1Fam,Single Story,5,7,1956,2000,551,GasA,Y,928,0,928,2,TA,4,Attchd,1,252,261,0,156,0,7,2007,1,Y,377,1305,179.94
11235,Sawyer,1Fam,Split Foyer Style,5,5,1964,1980,635,GasA,Y,1452,0,1452,2,TA,6,Detchd,2,572,92,0,88,0,11,2007,2,Y,785,2237,179.94
9313,CollgCr,1Fam,Two Story,7,5,2004,2004,864,GasA,Y,864,864,1728,3,Gd,7,Attchd,2,572,187,56,0,0,4,2009,3,N,0,1728,148.55
7609,Crawfor,1Fam,Two Story,8,9,1925,1997,392,GasA,Y,798,714,1512,3,Gd,7,Detchd,1,180,85,16,41,0,6,2008,3,Y,406,1918,164.06
10573,NAmes,1Fam,Single Story,6,6,1961,1961,141,GasA,Y,1453,0,1453,3,TA,6,Attchd,2,530,0,49,0,288,4,2009,3,N,1312,2765,148.55
10672,NridgHt,1Fam,Two Story,8,5,2006,2006,1054,GasA,Y,1054,1335,2389,4,Gd,10,BuiltIn,3,672,176,64,0,0,11,2006,3,N,0,2389,183.48
11777,Sawyer,1Fam,Split Level Style,5,6,1966,1966,285,GasA,Y,1320,0,1320,3,TA,6,Attchd,2,564,160,68,240,0,5,2006,2,N,879,2199,183.48
8847,Somerst,1Fam,Single Story,8,5,2005,2005,769,GasA,Y,1538,0,1538,3,Gd,7,Attchd,2,484,146,40,0,0,12,2007,3,N,769,2307,179.94
7480,CollgCr,1Fam,Single Story,5,6,1972,1972,396,GasA,Y,876,0,876,3,TA,5,Detchd,2,484,0,0,0,0,6,2010,2,N,480,1356,144.67
5118,StoneBr,TwnhsE,Single Story,8,5,1990,1990,386,GasA,Y,1321,0,1321,1,Gd,4,Attchd,2,484,0,64,140,0,8,2007,2,N,926,2247,179.94
8924,CollgCr,1Fam,Two Story,7,5,1998,1999,880,GasA,Y,880,844,1724,3,Gd,8,Attchd,2,527,120,155,0,0,7,2008,3,Y,0,1724,164.06
7223,Crawfor,1Fam,Single Story,5,5,1926,1950,971,GasA,Y,1422,0,1422,3,TA,6,Detchd,1,352,0,0,64,0,4,2007,1,Y,319,1741,179.94
20000,Mitchel,1Fam,Single Story,5,7,1960,1996,0,GasA,Y,1224,0,1224,4,TA,7,Detchd,2,576,474,0,0,0,7,2006,2,Y,1224,2448,183.48
3874,Greens,TwnhsE,Single Story,8,5,1980,1980,419,GasA,Y,1226,0,1226,1,Gd,4,Attchd,2,484,133,78,0,0,7,2006,2,N,807,2033,183.48
10440,Somerst,1Fam,Single Story,8,5,2007,2007,1574,GasA,Y,1584,0,1584,2,Ex,6,Attchd,2,594,0,256,0,0,5,2007,2,N,0,1584,179.94
8532,NAmes,1Fam,Single Story,5,6,1954,1990,84,GasA,Y,1297,0,1297,3,TA,5,Attchd,2,498,0,0,0,0,10,2009,2,Y,1213,2510,148.55
16033,NridgHt,1Fam,Single Story,9,5,2004,2005,572,GasA,Y,1850,0,1850,3,Gd,8,Attchd,3,772,519,112,0,0,3,2006,3,Y,1261,3111,183.48
10914,NAmes,1Fam,Single Story,3,3,1929,1950,715,GasA,N,715,0,715,2,TA,4,Detchd,2,660,0,0,75,112,8,2006,1,Y,0,715,183.48
70761,ClearCr,1Fam,Single Story,7,5,1975,1975,878,GasA,Y,1533,0,1533,2,Gd,5,Attchd,2,576,200,54,0,0,12,2006,3,N,655,2188,183.48
7000,IDOTRR,1Fam,Finished 1 1/2 Story,6,7,1926,1950,487,GasA,Y,861,424,1285,3,TA,6,Detchd,2,506,96,0,132,0,5,2006,2,Y,374,1659,183.48
8433,Gilbert,1Fam,Two Story,6,5,2000,2000,111,GasA,Y,819,695,1514,3,TA,7,Attchd,2,394,0,72,0,0,6,2009,4,N,683,2197,148.55
3230,Somerst,TwnhsE,Two Story,6,5,1999,1999,310,GasA,Y,729,729,1458,2,TA,5,Detchd,2,440,0,32,0,0,6,2007,3,N,419,1877,179.94
9018,Gilbert,1Fam,Two Story,7,5,2007,2007,728,GasA,Y,728,728,1456,3,Gd,8,Attchd,2,400,100,24,0,0,7,2007,3,N,0,1456,179.94
10725,NAmes,1Fam,Single Story,5,5,1959,1959,270,GasA,Y,1206,0,1206,3,TA,6,Attchd,1,312,0,21,0,0,5,2010,1,N,936,2142,144.67
9260,Crawfor,1Fam,Finished 1 1/2 Story,5,4,1938,1950,884,GasA,Y,932,442,1374,3,TA,6,Detchd,1,225,64,0,0,100,3,2008,1,Y,0,1374,164.06
3068,OldTown,1Fam,Two Story,6,8,1920,1993,662,GasA,Y,662,662,1324,3,TA,6,Detchd,1,180,0,0,112,0,5,2010,2,Y,0,1324,144.67
10320,IDOTRR,2fmCon,Two Story,3,3,1915,1950,536,GasA,N,808,536,1344,3,TA,8,0,0,0,42,0,204,0,5,2008,2,Y,0,1344,164.06
17242,NoRidge,1Fam,Two Story,9,5,1993,1994,48,GasA,Y,1933,1567,3500,4,Ex,11,Attchd,3,959,870,86,0,210,5,2006,5,Y,1685,5185,183.48
3880,OldTown,1Fam,Single Story,5,9,1945,1997,357,GasA,Y,866,0,866,2,Gd,4,0,0,0,58,42,0,0,7,2007,1,Y,329,1195,179.94
9900,SWISU,1Fam,Finished 1 1/2 Story,6,7,1940,1950,778,GasA,Y,944,545,1489,3,TA,7,Detchd,1,240,335,0,0,0,12,2009,2,Y,0,1489,148.55
9000,Somerst,1Fam,Single Story,7,5,2006,2007,1335,GasA,Y,1335,0,1335,3,Gd,6,Attchd,2,575,0,210,0,0,6,2007,2,Y,0,1335,179.94
3735,Somerst,TwnhsE,Two Story,7,5,1999,1999,241,GasA,Y,713,739,1452,3,Gd,6,Detchd,2,506,0,34,0,0,3,2006,4,N,450,1902,183.48
9045,OldTown,2fmCon,Two Story,5,3,1910,1950,840,Grav,N,1128,1128,2256,4,Fa,12,0,0,0,0,18,18,0,6,2010,2,Y,0,2256,144.67
8012,SawyerW,TwnhsE,Single Story,6,5,1993,1994,598,GasA,Y,1617,0,1617,2,Gd,5,Attchd,2,533,0,69,0,0,7,2008,3,Y,1006,2623,164.06
11000,NAmes,1Fam,Single Story,5,6,1966,1966,184,GasA,Y,1154,0,1154,3,TA,6,Attchd,2,480,0,58,0,0,11,2009,2,N,970,2124,148.55
8172,Edwards,1Fam,Single Story,4,5,1955,1955,224,GasA,Y,768,0,768,2,TA,4,Detchd,1,355,0,0,196,0,7,2007,1,N,544,1312,179.94
9738,Edwards,1Fam,Finished 1 1/2 Story,5,7,1924,1950,392,GasA,Y,949,272,1221,4,TA,7,Attchd,1,392,0,0,236,0,7,2006,2,Y,392,1613,183.48
11479,Edwards,1Fam,Single Story,6,7,1950,1987,172,GasA,Y,1074,0,1074,3,Gd,6,Attchd,1,467,0,52,52,0,3,2010,2,Y,491,1565,144.67
9600,Veenker,1Fam,Single Story,6,8,1976,1976,284,GasA,Y,1262,0,1262,3,TA,6,Attchd,2,460,298,0,0,0,6,2007,3,N,978,2240,179.94
10452,Crawfor,1Fam,Finished 1 1/2 Story,7,6,1941,1985,850,GasA,Y,1225,908,2133,4,TA,8,Attchd,1,312,0,0,86,0,7,2010,3,Y,678,2811,144.67
6629,Edwards,1Fam,Two Story,6,6,1925,1950,121,GasA,N,697,672,1369,3,TA,6,Detchd,1,300,147,0,0,0,7,2009,3,Y,551,1920,148.55
10500,NAmes,1Fam,Single Story,4,6,1971,1971,160,GasA,Y,864,0,864,2,TA,4,Detchd,2,576,216,0,0,0,3,2009,1,N,704,1568,148.55
10600,NAmes,1Fam,Split Level Style,6,5,1964,1964,533,GasA,Y,1131,644,1775,3,TA,8,Attchd,2,480,0,172,0,0,5,2010,2,N,0,1775,144.67
8094,OldTown,1Fam,Finished 1 1/2 Story,4,5,1915,1950,888,GasA,Y,888,1074,1962,4,TA,9,Detchd,2,572,160,0,364,0,6,2010,2,Y,0,1962,144.67
12464,CollgCr,1Fam,Single Story,5,5,1996,1996,308,GasA,Y,1040,0,1040,3,Gd,6,Detchd,2,576,168,0,0,0,11,2009,2,N,732,1772,148.55
33983,Mitchel,1Fam,Single Story,5,6,1977,1994,48,GasA,Y,1676,0,1676,3,Gd,6,Attchd,2,672,690,90,0,0,5,2007,3,Y,1112,2788,179.94
9382,CollgCr,1Fam,Single Story,7,5,1999,2000,1468,GasA,Y,1479,0,1479,3,Gd,6,Attchd,2,577,120,25,0,0,7,2008,2,Y,0,1479,164.06
12216,Gilbert,1Fam,Single Story,6,5,2005,2005,408,GasA,Y,1326,0,1326,3,Gd,6,Attchd,2,388,120,23,0,0,6,2007,3,N,918,2244,179.94
13891,NridgHt,1Fam,Single Story,9,5,2007,2007,740,GasA,Y,2552,0,2552,3,Ex,8,Attchd,3,932,130,28,0,0,10,2007,3,N,1812,4364,179.94
13069,NridgHt,1Fam,Two Story,8,5,2004,2004,1706,GasA,Y,1718,1238,2956,5,Ex,11,BuiltIn,3,916,194,50,0,0,8,2007,3,N,0,2956,179.94
8400,SWISU,1Fam,Finished 1 1/2 Story,6,5,1940,2000,552,GasA,Y,1192,403,1595,2,TA,6,Attchd,1,240,0,0,108,0,6,2006,1,Y,388,1983,183.48
6360,Sawyer,1Fam,Single Story,5,5,1963,1963,375,GasA,Y,864,0,864,3,TA,5,Attchd,1,276,0,0,0,0,1,2008,1,N,489,1353,164.06
8000,NWAmes,1Fam,Two Story,6,6,1974,1974,0,GasA,Y,1084,793,1877,4,TA,8,Attchd,2,488,0,96,0,0,11,2007,4,N,1084,2961,179.94
9056,Gilbert,1Fam,Two Story,8,5,2004,2004,707,GasA,Y,707,707,1414,3,Gd,6,Attchd,2,403,100,35,0,0,10,2006,3,N,0,1414,183.48
9649,Gilbert,1Fam,Two Story,6,5,1999,2000,941,GasA,Y,961,683,1644,3,TA,7,Attchd,2,460,460,42,0,0,5,2007,3,Y,0,1644,179.94
10800,OldTown,2fmCon,Finished 1 1/2 Story,6,7,1905,2000,482,GasA,N,1221,691,1912,3,TA,7,Detchd,2,672,0,25,212,0,10,2008,2,Y,0,1912,164.06
7060,Mitchel,Duplex,Split Foyer Style,7,5,1997,1998,35,GasA,Y,1344,0,1344,2,TA,8,Attchd,4,784,0,0,0,0,11,2008,4,Y,1309,2653,164.06
6718,Timber,1Fam,Single Story,8,5,2001,2001,1017,GasA,Y,1312,0,1312,2,Gd,5,Attchd,2,471,256,28,0,0,1,2007,2,N,250,1562,179.94
9482,NAmes,Duplex,Single Story,5,4,1958,1958,1866,GasA,Y,1866,0,1866,4,TA,8,Detchd,2,495,0,0,0,0,12,2009,2,N,0,1866,148.55
11622,NAmes,1Fam,Single Story,5,6,1961,1961,270,GasA,Y,896,0,896,2,TA,5,Attchd,1,730,140,0,0,120,6,2010,1,N,612,1508,144.67
8145,CollgCr,1Fam,Two Story,7,5,2007,2007,738,GasA,Y,738,738,1476,3,Gd,7,Attchd,2,552,0,35,0,0,6,2007,3,N,0,1476,179.94
6406,OldTown,1Fam,Two Story,5,6,1939,1950,269,GasA,Y,868,690,1558,3,TA,7,Detchd,2,400,0,36,0,182,10,2009,2,Y,421,1979,148.55
12328,StoneBr,1Fam,Two Story,8,5,2005,2005,163,GasA,Y,1164,1377,2541,4,Ex,10,BuiltIn,3,729,120,32,0,0,7,2007,5,N,986,3527,179.94
11426,OldTown,2fmCon,Finished 1 1/2 Story,4,6,1910,1996,828,GasA,Y,828,658,1594,3,TA,9,0,0,0,0,172,109,0,6,2008,2,Y,0,1594,164.06
9468,CollgCr,1Fam,Two Story,6,5,1999,1999,201,GasA,Y,840,915,1755,3,TA,7,Attchd,2,530,176,73,0,0,8,2006,4,N,639,2394,183.48
7200,OldTown,1Fam,Single Story,5,8,1940,1950,808,GasA,Y,1072,0,1072,2,TA,5,Detchd,2,379,0,0,0,0,7,2007,1,Y,0,1072,179.94
8525,SWISU,1Fam,Two Story,5,6,1911,1950,940,GasA,N,1024,940,1964,4,TA,7,0,0,0,0,192,0,0,11,2008,2,Y,0,1964,164.06
9466,Veenker,TwnhsE,Single Story,8,5,1994,1995,0,GasA,Y,1494,0,1494,1,Gd,5,Attchd,2,478,0,30,0,217,5,2007,3,Y,1494,2988,179.94
13695,SawyerW,1Fam,Single Story,6,5,2003,2004,300,GasA,Y,1114,0,1114,3,Gd,6,Detchd,2,576,0,78,0,0,7,2008,2,Y,814,1928,164.06
2522,Edwards,Twnhs,Two Story,7,5,2004,2004,970,GasA,Y,970,739,1709,3,Gd,7,Detchd,2,380,0,40,0,0,4,2006,2,N,0,1709,183.48
3696,StoneBr,TwnhsE,Single Story,8,5,1986,1986,1074,GasA,Y,1088,0,1088,2,Gd,5,Attchd,2,461,0,74,137,0,10,2007,2,N,0,1088,179.94
7200,OldTown,2fmCon,Unfinished 2 1/2 Story,6,6,1910,1998,168,GasW,N,1260,1031,2291,4,TA,9,Detchd,2,506,0,0,0,99,11,2007,3,Y,1046,3337,179.94
5400,OldTown,1Fam,Finished 1 1/2 Story,4,6,1920,1950,420,GasA,Y,840,534,1374,2,TA,6,Detchd,1,338,0,0,198,0,10,2009,1,Y,420,1794,148.55
8000,NAmes,1Fam,Split Level Style,5,5,1959,1959,0,GasA,Y,1183,0,1183,3,TA,6,Attchd,1,288,0,0,0,0,7,2009,2,N,528,1711,148.55
2304,NPkVill,Twnhs,Single Story,7,7,1978,1978,423,GasA,Y,1055,0,1055,2,TA,4,Attchd,1,319,108,32,0,0,7,2007,2,N,638,1693,179.94
9802,Timber,1Fam,Two Story,5,5,2006,2007,384,GasA,Y,744,700,1444,3,TA,7,BuiltIn,2,400,100,0,0,0,4,2010,3,Y,0,1444,144.67
9757,CollgCr,1Fam,Single Story,5,7,1994,1994,235,GasA,Y,990,0,990,3,TA,5,Attchd,1,440,66,0,0,92,3,2009,2,N,755,1745,148.55
8696,CollgCr,1Fam,Single Story,7,5,1997,1998,110,GasA,Y,1418,0,1418,3,Gd,5,Attchd,2,558,208,110,0,0,5,2008,3,Y,1308,2726,164.06
9627,CollgCr,1Fam,Single Story,7,5,2007,2007,1327,GasA,Y,1361,0,1361,3,Gd,6,Attchd,2,610,0,50,0,0,6,2008,2,N,24,1385,164.06
5925,OldTown,1Fam,Finished 1 1/2 Story,3,6,1910,1950,600,Grav,N,600,368,968,2,TA,6,0,0,0,0,0,0,0,5,2009,1,Y,0,968,148.55
7590,NAmes,1Fam,Single Story,5,5,1963,1963,1117,GasA,Y,1117,0,1117,3,TA,6,Attchd,1,264,0,0,0,0,5,2008,1,N,0,1117,164.06
9920,NoRidge,1Fam,Two Story,7,5,1996,1997,255,GasA,Y,1127,886,2013,3,TA,8,Attchd,2,455,180,130,0,0,6,2007,4,Y,862,2875,179.94
4500,Mitchel,TwnhsE,Single Story,6,5,1999,1999,341,GasA,Y,1224,0,1224,2,TA,5,Attchd,2,402,0,304,0,0,6,2009,3,N,883,2107,148.55
6240,BrkSide,1Fam,Finished 1 1/2 Story,6,6,1934,1950,816,GasA,Y,816,0,1176,3,TA,6,Detchd,2,528,112,0,0,0,9,2006,1,Y,0,1176,183.48
6240,BrkSide,1Fam,Finished 1 1/2 Story,5,6,1928,1950,1042,GasA,Y,1042,534,1576,3,TA,8,Detchd,1,225,0,0,0,0,8,2006,1,Y,0,1576,183.48
9350,NAmes,1Fam,Split Level Style,6,7,1964,1991,452,GasA,Y,1302,0,1302,3,Gd,7,Attchd,1,309,333,0,0,0,5,2007,3,Y,850,2152,179.94
20270,ClearCr,1Fam,Single Story,7,6,1979,1979,925,GasA,Y,1524,0,1524,3,TA,7,Attchd,2,478,140,0,0,0,4,2008,3,N,599,2123,164.06
8428,CollgCr,1Fam,Single Story,5,7,1994,1994,570,GasA,Y,990,0,990,3,TA,5,Detchd,1,384,256,0,0,0,7,2007,2,N,420,1410,179.94
8385,CollgCr,1Fam,Split Level Style,5,8,1977,1977,390,GasA,Y,985,0,985,3,TA,6,Attchd,1,328,210,0,0,0,9,2008,2,N,595,1580,164.06
7024,Edwards,1Fam,Single Story,4,5,2005,2005,108,GasA,Y,1132,0,1132,2,Gd,5,Attchd,2,451,252,64,0,0,6,2008,3,N,1024,2156,164.06
8520,OldTown,1Fam,Single Story,5,8,1923,1950,624,GasA,Y,792,0,792,2,TA,5,Detchd,1,287,0,0,81,0,3,2009,1,Y,0,792,148.55
10480,SWISU,1Fam,Finished 1 1/2 Story,6,5,1936,1950,1064,GasA,Y,1166,0,1639,3,TA,6,Detchd,1,240,0,0,0,0,3,2008,1,Y,0,1639,164.06
10530,NAmes,1Fam,Single Story,6,5,1971,1971,664,GasA,Y,981,0,981,3,TA,5,Detchd,2,576,0,312,40,0,3,2007,3,N,317,1298,179.94
9144,BrkSide,1Fam,Finished 1 1/2 Story,5,5,1940,1982,484,GasA,Y,988,517,1505,3,TA,8,Detchd,1,240,0,0,0,0,7,2008,2,Y,399,1904,164.06
9550,Crawfor,1Fam,Two Story,7,5,1915,1970,540,GasA,Y,961,756,1717,3,Gd,7,Detchd,3,642,0,35,272,0,2,2006,2,Y,216,1933,183.48
9060,IDOTRR,1Fam,Finished 1 1/2 Story,6,5,1957,1957,967,GasA,Y,967,671,1638,4,Gd,6,Detchd,1,384,0,21,0,0,4,2006,2,N,0,1638,183.48
4712,BrkSide,1Fam,Finished 1 1/2 Story,4,7,1946,1950,363,GasA,Y,774,456,1230,3,TA,5,Detchd,1,305,0,57,0,63,4,2006,3,Y,384,1614,183.48
12474,NridgHt,1Fam,Two Story,10,5,2007,2008,402,GasA,Y,1742,590,2332,3,Ex,9,BuiltIn,3,846,196,134,0,0,8,2008,4,Y,1280,3612,164.06
4235,Edwards,TwnhsE,Single Story,5,5,1984,1984,104,GasA,Y,1049,0,1049,2,Gd,5,Attchd,1,266,0,105,0,0,2,2009,3,N,945,1994,148.55
8600,IDOTRR,1Fam,Finished 1 1/2 Story,6,6,1937,1950,780,GasA,Y,780,596,1376,3,TA,7,Detchd,1,198,0,0,0,0,6,2006,2,Y,0,1376,183.48
1596,MeadowV,Twnhs,Split Level Style,4,6,1973,1973,25,GasA,Y,526,462,988,1,TA,4,BuiltIn,1,297,0,101,0,0,7,2008,2,N,437,1425,164.06
10800,OldTown,2fmCon,Finished 1 1/2 Story,5,4,1900,1970,290,GasA,N,1766,648,2414,3,TA,10,Attchd,2,520,142,0,0,0,5,2006,2,Y,664,3078,183.48
13350,Sawyer,1Fam,Single Story,5,5,1974,1974,102,GasA,Y,894,0,894,3,TA,5,Attchd,2,440,241,0,0,0,6,2006,2,N,762,1656,183.48
8544,NAmes,Duplex,Single Story,3,4,1949,1950,0,Wall,N,1040,0,1040,2,TA,6,Detchd,2,400,0,0,0,0,5,2006,2,Y,0,1040,183.48
8480,Sawyer,1Fam,Single Story,5,6,1963,1963,340,GasA,Y,970,0,970,2,TA,5,Detchd,2,624,0,24,0,192,7,2007,2,N,630,1600,179.94
7841,NridgHt,TwnhsE,Single Story,9,5,2005,2005,729,GasA,Y,1577,0,1577,2,Ex,6,Attchd,2,564,203,39,0,0,5,2007,3,N,848,2425,179.94
7200,Edwards,1Fam,Two Story,6,7,1976,2001,396,GasA,Y,684,714,1398,3,TA,6,Attchd,2,440,0,0,0,0,5,2008,2,Y,288,1686,164.06
7728,NAmes,Duplex,Split Level Style,5,6,1962,1962,303,GasA,Y,1190,0,1190,3,TA,6,Attchd,2,540,0,18,0,0,5,2006,2,N,803,1993,183.48
12539,NridgHt,1Fam,Two Story,10,5,2005,2006,538,GasA,Y,1632,1158,2790,4,Ex,10,BuiltIn,4,1150,30,200,0,192,6,2008,4,Y,1082,3872,164.06
13072,SawyerW,1Fam,Single Story,5,5,2004,2004,1114,GasA,Y,1114,0,1114,3,Gd,6,0,0,0,0,39,0,0,8,2009,2,N,0,1114,148.55
2016,BrDale,TwnhsE,Two Story,5,5,1970,1970,630,GasA,Y,630,672,1302,3,TA,6,Detchd,2,440,0,0,0,0,4,2007,3,N,0,1302,179.94
16133,Edwards,1Fam,Single Story,5,4,1969,1969,329,GasA,Y,1176,0,1176,2,TA,5,Attchd,1,360,0,92,0,112,12,2006,2,N,847,2023,183.48
9600,NAmes,1Fam,Single Story,5,5,1968,1968,293,GasA,Y,1051,0,1051,3,TA,6,Attchd,2,504,0,0,0,0,7,2006,2,N,758,1809,183.48
7750,Gilbert,1Fam,Two Story,7,5,2003,2003,660,GasA,Y,660,660,1320,3,Gd,6,Attchd,2,400,0,48,0,0,8,2007,3,N,0,1320,179.94
9100,NAmes,1Fam,Single Story,5,5,1960,1960,1144,GasA,Y,1144,0,1144,3,TA,6,Attchd,1,336,0,0,0,0,6,2007,1,N,0,1144,179.94
3215,Somerst,TwnhsE,Two Story,7,5,2004,2004,320,GasA,Y,600,600,1200,2,Gd,4,Detchd,2,480,0,172,0,0,4,2010,3,N,280,1480,144.67
18559,NWAmes,1Fam,Single Story,7,5,1978,1978,656,GasA,Y,2064,0,2064,3,Gd,7,Attchd,2,550,200,0,0,0,8,2008,3,N,1392,3456,164.06
6000,OldTown,1Fam,Finished 1 1/2 Story,5,7,1950,1970,384,GasA,Y,768,560,1328,3,TA,6,Detchd,1,308,0,12,0,0,4,2009,2,Y,384,1712,148.55
9930,CollgCr,1Fam,Two Story,7,5,2002,2002,370,GasA,Y,878,884,1762,3,Gd,6,Attchd,2,591,320,54,0,0,7,2006,3,N,456,2218,183.48
12334,CollgCr,1Fam,Two Story,8,5,2003,2003,1068,GasA,Y,1068,1116,2184,4,Gd,8,BuiltIn,2,570,192,132,0,0,6,2009,3,N,0,2184,148.55
4438,CollgCr,TwnhsE,Single Story,6,5,2004,2004,186,GasA,Y,848,0,848,1,Gd,4,Attchd,2,420,140,0,0,0,6,2008,2,N,662,1510,164.06
5000,BrkSide,1Fam,Finished 1 1/2 Story,6,7,1947,1950,605,GasA,Y,1004,660,1664,3,TA,7,Detchd,2,420,0,24,36,0,4,2006,2,Y,399,2063,183.48
4060,NAmes,TwnhsE,Single Story,6,5,1998,1999,1139,GasA,Y,1337,0,1337,2,Gd,5,Attchd,2,511,144,68,0,0,8,2008,3,Y,266,1603,164.06
5600,IDOTRR,2fmCon,Two Story,4,5,1930,1950,0,GasA,N,372,720,1092,3,Fa,7,0,0,0,0,0,0,0,7,2010,2,Y,0,1092,144.67
9000,NAmes,Duplex,Two Story,5,5,1974,1974,896,GasA,Y,896,896,1792,4,TA,8,0,0,0,32,45,0,0,9,2009,4,N,0,1792,148.55
11883,CollgCr,1Fam,Single Story,7,5,1996,1996,814,GasA,Y,1504,0,1504,3,Gd,6,Attchd,2,478,115,66,0,0,6,2009,3,N,690,2194,148.55
7038,NAmes,1Fam,Single Story,4,6,1970,1970,138,GasA,Y,864,0,864,3,TA,5,Detchd,2,576,210,0,0,0,9,2009,2,N,726,1590,148.55
8767,CollgCr,1Fam,Single Story,7,5,2005,2005,1286,GasA,Y,1310,0,1310,3,Gd,6,Attchd,2,400,0,0,0,0,7,2006,2,N,24,1334,183.48
11361,NWAmes,1Fam,Single Story,6,5,1976,1976,549,GasA,Y,1523,0,1523,3,TA,7,Attchd,2,478,0,0,0,189,5,2008,3,N,644,2167,164.06
10320,IDOTRR,1Fam,Finished 1 1/2 Story,4,5,1924,1950,596,GasA,Y,834,596,1430,3,Fa,7,Detchd,2,370,218,0,0,210,10,2006,2,Y,0,1430,183.48
7200,SWISU,1Fam,Finished 1 1/2 Story,5,7,1937,1950,162,GasA,Y,981,787,1768,3,Gd,7,Detchd,1,240,0,0,264,0,5,2007,3,Y,569,2337,179.94
6300,OldTown,1Fam,Unfinished 2 1/2 Story,7,6,1910,2005,1226,GasA,Y,1226,878,2104,5,TA,9,Detchd,2,432,0,341,88,0,7,2006,2,Y,0,2104,183.48
14463,Timber,1Fam,Single Story,9,5,2008,2008,526,GasA,Y,1641,0,1641,3,Ex,7,Attchd,3,885,0,95,0,0,1,2009,3,N,1115,2756,148.55
164660,Timber,2fmCon,Finished 1 1/2 Story,5,6,1965,1965,103,GasA,Y,1619,167,1786,3,TA,7,Attchd,2,529,670,0,0,0,8,2008,4,N,1396,3182,164.06
9100,CollgCr,1Fam,Single Story,7,5,2000,2000,125,GasA,Y,1525,0,1525,3,Gd,6,Attchd,2,541,219,36,0,0,9,2006,3,N,1400,2925,183.48
10820,Sawyer,1Fam,Split Foyer Style,5,7,1971,1972,88,GasA,Y,810,0,810,2,TA,4,Detchd,2,576,0,0,0,0,7,2006,2,Y,694,1504,183.48
5271,ClearCr,1Fam,Single Story,7,5,1986,1986,371,GasA,Y,1453,0,1453,2,Gd,6,Attchd,2,445,0,80,0,184,12,2006,3,N,1082,2535,183.48
